,Num,Dnum,ROICoarseness,ROIContrast,ROIBusyness,ROIComplexity,ROIStrength,LLLCoarseness,LLLContrast,LLLBusyness,LLLComplexity,LLLStrength,LLHCoarseness,LLHContrast,LLHBusyness,LLHComplexity,LLHStrength,LHLCoarseness,LHLContrast,LHLBusyness,LHLComplexity,LHLStrength,LHHCoarseness,LHHContrast,LHHBusyness,LHHComplexity,LHHStrength,HLLCoarseness,HLLContrast,HLLBusyness,HLLComplexity,HLLStrength,HLHCoarseness,HLHContrast,HLHBusyness,HLHComplexity,HLHStrength,HHLCoarseness,HHLContrast,HHLBusyness,HHLComplexity,HHLStrength,HHHCoarseness,HHHContrast,HHHBusyness,HHHComplexity,HHHStrength
10,11,12,0.00062,0.06791,2.88006,564.909129,0.211331,0.000911,0.048649,1.998803,386.663804,0.308312,0.000416,0.094672,3.86048,869.043481,0.128159,0.000359,0.080383,4.053028,939.436221,0.117551,0.000316,0.1135,4.90775,1168.962067,0.094048,0.000319,0.115534,4.925484,1143.381401,0.097733,0.000306,0.123861,5.140414,1246.446505,0.088708,0.000302,0.120751,5.140104,1246.500023,0.088233,0.000287,0.127043,5.462197,1328.484291,0.083482
11,12,14,0.001567,0.084759,1.168529,700.683711,0.65762,0.002168,0.06152,0.794069,498.354887,0.88886,0.001225,0.096525,1.174527,1059.720498,0.399772,0.001322,0.076832,1.089159,930.970737,0.456721,0.001131,0.092984,1.274484,1177.815452,0.363417,0.001318,0.073241,1.070232,943.988224,0.445514,0.001111,0.12958,1.391794,1310.240404,0.326744,0.001161,0.117804,1.315242,1251.328357,0.341159,0.001073,0.14945,1.50155,1434.967481,0.302433
12,13,15,0.001884,0.12665,1.038508,906.759213,0.623488,0.002764,0.073059,0.630857,593.908289,0.938914,0.001376,0.155361,1.218741,1322.13504,0.413819,0.00156,0.120638,0.98346,1104.539436,0.47271,0.00137,0.122861,1.128194,1299.778144,0.410772,0.001493,0.091661,0.998727,1099.089536,0.489829,0.00129,0.166362,1.305508,1497.758988,0.36683,0.001343,0.159062,1.236444,1412.276913,0.381676,0.00124,0.189633,1.40283,1581.403205,0.345451
13,14,16,0.002042,0.097076,0.847179,695.564095,0.693789,0.002425,0.07727,0.685709,577.880337,0.833327,0.001269,0.148789,1.3344,1260.140603,0.372613,0.001185,0.139377,1.416919,1307.42232,0.358245,0.001092,0.168166,1.547496,1475.557896,0.313859,0.001218,0.145178,1.370461,1287.840083,0.359654,0.001116,0.166659,1.506757,1461.742941,0.316601,0.001127,0.148806,1.418084,1413.538422,0.324011,0.001078,0.145446,1.50472,1473.398535,0.314096
14,15,17,0.00135,0.098311,1.372155,913.464131,0.495367,0.001591,0.080099,1.167972,751.033042,0.60495,0.001049,0.133202,1.527798,1299.458508,0.325265,0.001055,0.122686,1.511173,1285.710256,0.329778,0.000991,0.157914,1.651664,1464.732075,0.287574,0.001049,0.135747,1.548878,1330.874351,0.320738,0.00096,0.179062,1.775259,1555.023251,0.276131,0.000961,0.148044,1.686221,1502.492484,0.288022,0.000948,0.154442,1.751992,1522.032399,0.280685
15,16,18,0.000507,0.106021,3.521887,814.252655,0.172569,0.000753,0.070627,2.389831,543.582605,0.259341,0.000348,0.132259,4.690839,1255.039879,0.103771,0.000372,0.144412,4.672885,1210.05762,0.108667,0.000317,0.150908,5.192167,1414.850891,0.091619,0.000352,0.153073,4.897777,1283.147924,0.101777,0.000314,0.170167,5.359662,1475.409766,0.088063,0.00032,0.172129,5.321281,1452.161091,0.089522,0.000307,0.176674,5.522139,1521.454563,0.085358
16,17,19,0.000926,0.108894,2.401087,730.38145,0.325558,0.001103,0.080823,1.911135,590.210035,0.40185,0.000589,0.147321,2.830176,1256.467658,0.173425,0.000595,0.1375,2.769054,1245.799841,0.173826,0.00053,0.164381,3.129017,1444.034033,0.150161,0.0006,0.142099,2.783164,1235.113723,0.174579,0.00054,0.155603,3.053567,1420.421308,0.152969,0.000538,0.135114,2.928218,1366.674981,0.157934,0.00051,0.118493,3.019344,1379.970266,0.157263
17,18,20,0.016427,0.208653,0.168516,913.667487,4.74403,0.022325,0.157032,0.102662,795.635009,7.299981,0.012207,0.249868,0.152928,1516.03499,3.508511,0.012994,0.192134,0.139854,1258.638616,3.704436,0.011052,0.231931,0.172703,1670.478409,3.308453,0.012692,0.200388,0.147889,1309.48924,3.605852,0.011216,0.231978,0.16438,1520.492491,3.045122,0.012348,0.212836,0.145979,1507.274714,3.483653,0.011012,0.322762,0.167924,1763.131633,3.068029
18,19,21,0.002974,0.098403,0.620981,906.628267,1.065972,0.004201,0.057804,0.396964,631.820683,1.525439,0.002564,0.126108,0.595938,1134.075928,0.799135,0.002714,0.096052,0.542257,1037.787058,0.889975,0.002308,0.144515,0.690741,1364.238334,0.670474,0.002526,0.125935,0.635186,1217.900977,0.757431,0.002194,0.164546,0.754751,1481.056526,0.62603,0.002273,0.144681,0.718474,1385.971029,0.672473,0.002092,0.196993,0.832208,1565.981104,0.589602
19,20,22,0.000296,0.099704,6.154009,811.540913,0.099643,0.000426,0.068208,4.200839,556.842983,0.145454,0.000209,0.134271,7.750741,1229.679532,0.062763,0.000223,0.127388,7.21927,1156.809521,0.066676,0.000187,0.166413,9.100153,1452.4685,0.053176,0.000211,0.14553,7.878007,1257.639486,0.061028,0.000187,0.157852,8.947105,1445.239045,0.053169,0.00019,0.173681,8.999904,1447.590189,0.053127,0.000178,0.180413,9.612418,1547.235306,0.050024
